_id,Category,Topic,Special,Characteristic,Agincourt North,Agincourt South-Malvern West,Alderwood,Annex,Banbury-Don Mills,Bathurst Manor,Bay Street Corridor,Bayview Village,Bayview Woods-Steeles,Bedford Park-Nortown,Beechborough-Greenbrook,Bendale,Birchcliffe-Cliffside,Black Creek,Blake-Jones,Briar Hill-Belgravia,Bridle Path-Sunnybrook-York Mills,Broadview North,Brookhaven-Amesbury,Cabbagetown-South St. James Town,Caledonia-Fairbank,Casa Loma,Centennial Scarborough,Church-Yonge Corridor,Clairlea-Birchmount,Clanton Park,Cliffcrest,Corso Italia-Davenport,Danforth,Danforth East York,Don Valley Village,Dorset Park,Dovercourt-Wallace Emerson-Junction,Downsview-Roding-CFB,Dufferin Grove,East End-Danforth,Edenbridge-Humber Valley,Eglinton East,Elms-Old Rexdale,Englemount-Lawrence,Eringate-Centennial-West Deane,Etobicoke West Mall,Flemingdon Park,Forest Hill North,Forest Hill South,Glenfield-Jane Heights,Greenwood-Coxwell,Guildwood,Henry Farm,High Park North,High Park-Swansea,Highland Creek,Hillcrest Village,Humber Heights-Westmount,Humber Summit,Humbermede,Humewood-Cedarvale,Ionview,Islington-City Centre West,Junction Area,Keelesdale-Eglinton West,Kennedy Park,Kensington-Chinatown,Kingsview Village-The Westway,Kingsway South,Lambton Baby Point,L'Amoreaux,Lansing-Westgate,Lawrence Park North,Lawrence Park South,Leaside-Bennington,Little Portugal,Long Branch,Malvern,Maple Leaf,Markland Wood,Milliken,Mimico (includes Humber Bay Shores),Morningside,Moss Park,Mount Dennis,Mount Olive-Silverstone-Jamestown,Mount Pleasant East,Mount Pleasant West,New Toronto,Newtonbrook East,Newtonbrook West,Niagara,North Riverdale,North St. James Town,Oakridge,Oakwood Village,O'Connor-Parkview,Old East York,Palmerston-Little Italy,Parkwoods-Donalda,Pelmo Park-Humberlea,Playter Estates-Danforth,Pleasant View,Princess-Rosethorn,Regent Park,Rexdale-Kipling,Rockcliffe-Smythe,Roncesvalles,Rosedale-Moore Park,Rouge,Runnymede-Bloor West Village,Rustic,Scarborough Village,South Parkdale,South Riverdale,St.Andrew-Windfields,Steeles,Stonegate-Queensway,Tam O'Shanter-Sullivan,Taylor-Massey,The Beaches,Thistletown-Beaumond Heights,Thorncliffe Park,Trinity-Bellwoods,University,Victoria Village,Waterfront Communities-The Island,West Hill,West Humber-Clairville,Westminster-Branson,Weston,Weston-Pelham Park,Wexford/Maryvale,Willowdale East,Willowdale West,Willowridge-Martingrove-Richview,Woburn,Woodbine Corridor,Woodbine-Lumsden,Wychwood,Yonge-Eglinton,Yonge-St.Clair,York University Heights,Yorkdale-Glen Park
1987,Language of work,Language used most often at work,,  Single responses,47.5904%,51.3954%,58.9846%,64.3386%,52.4824%,56.2591%,60.9373%,56.3423%,47.7421%,55.4097%,48.1222%,48.9486%,56.0540%,43.5203%,54.6784%,58.9184%,53.7449%,58.8747%,51.8387%,64.7442%,56.4540%,63.6853%,56.5409%,71.5061%,53.7541%,58.7664%,53.4672%,59.1877%,57.8833%,57.3632%,51.6986%,51.3738%,62.0205%,52.7787%,64.9130%,58.3228%,57.5153%,47.3525%,49.9154%,49.5485%,56.5957%,55.4524%,45.7302%,60.6747%,62.4301%,44.2098%,58.2992%,52.3344%,55.4284%,64.0511%,63.1766%,56.2270%,47.6556%,48.8217%,47.2777%,49.9839%,64.7407%,52.0856%,59.8999%,63.5180%,51.3203%,50.5168%,58.0106%,47.6818%,56.4125%,55.2912%,48.1440%,59.5768%,58.0201%,59.1277%,58.5631%,69.1240%,62.3760%,51.1600%,53.0116%,54.8133%,46.2141%,63.4937%,50.3294%,61.0309%,51.0189%,45.6090%,61.8778%,66.9465%,58.2308%,51.3139%,53.0821%,79.9551%,63.0245%,58.0983%,43.9148%,56.7421%,52.6372%,58.3234%,68.6026%,53.4406%,56.4260%,62.7242%,51.6184%,58.1848%,52.8094%,52.9490%,51.7172%,62.6419%,58.5719%,54.5101%,60.4767%,43.1043%,46.0117%,61.3529%,60.4283%,54.6542%,44.8158%,58.5805%,47.5297%,51.7439%,63.0129%,50.7239%,39.3216%,62.2433%,59.7476%,49.3718%,79.0512%,48.5908%,54.7701%,54.2742%,51.5229%,53.6583%,52.8531%,54.3086%,51.3403%,51.1600%,47.8358%,59.4849%,60.9027%,56.6590%,64.4411%,64.2162%,54.3254%,50.0203%
1986,Language of work,Language used most often at work,,"Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data",49.9948%,53.4790%,59.6482%,65.3377%,53.6920%,57.3616%,62.4491%,58.5857%,50.7070%,56.0337%,49.9468%,49.9666%,56.6821%,44.8084%,55.6490%,60.8824%,55.0399%,59.9183%,53.5000%,65.5155%,58.4631%,64.4147%,57.2893%,72.7026%,54.7732%,59.9199%,54.2516%,61.0981%,59.1248%,58.1781%,53.8427%,52.4137%,63.4130%,54.4049%,66.9071%,58.9776%,58.5774%,48.5379%,51.0787%,50.6884%,57.4833%,56.8872%,46.9384%,61.9631%,63.0824%,45.4724%,59.0622%,52.9898%,57.5590%,65.5176%,64.0543%,57.5076%,50.4606%,49.9635%,48.3650%,51.4313%,65.6805%,53.2586%,61.2078%,64.8406%,52.9933%,51.3345%,59.4595%,49.2273%,56.7361%,55.7295%,49.9739%,61.3091%,58.2597%,60.1489%,58.8602%,70.1845%,63.7644%,52.4844%,54.0500%,55.7135%,49.2059%,64.8628%,51.1601%,62.3964%,52.7477%,46.8077%,62.4441%,68.5481%,59.4522%,53.5504%,55.2222%,81.1418%,63.6539%,59.9785%,45.5038%,57.8972%,53.6814%,59.0274%,69.3259%,54.9490%,57.6385%,64.0056%,53.6098%,58.9539%,54.1979%,54.0412%,53.2231%,63.3431%,59.5039%,55.6069%,61.1718%,44.3114%,46.8189%,62.4514%,61.5045%,56.0858%,47.8618%,59.6383%,49.6247%,53.2105%,63.6157%,51.9305%,40.8613%,63.5117%,60.7993%,50.9994%,80.2801%,49.4487%,56.1810%,56.1962%,52.7179%,55.5956%,54.0352%,56.7573%,53.5841%,51.9498%,49.0231%,60.2025%,61.9199%,57.7392%,65.3719%,65.2139%,55.8113%,51.2699%
1883,Education,Location of study compared with province or territory of residence with countries outside Canada,,      France,0.0000%,0.0000%,0.0000%,0.5569%,0.1444%,0.1260%,0.2520%,0.1402%,0.0760%,0.1291%,0.0000%,0.0000%,0.1122%,0.0000%,0.3882%,0.1403%,0.5396%,0.3044%,0.1126%,0.4285%,0.1005%,0.0912%,0.0748%,0.6063%,0.0371%,0.2125%,0.1255%,0.3184%,0.1035%,0.1455%,0.1664%,0.0000%,0.2184%,0.0000%,0.4243%,0.0935%,0.0000%,0.0878%,0.0000%,0.0447%,0.0000%,0.0844%,0.0456%,0.3124%,0.2795%,0.0000%,0.1387%,0.1008%,0.0000%,0.4061%,0.2508%,0.0000%,0.1181%,0.0913%,0.0000%,0.0000%,0.3481%,0.2199%,0.1478%,0.0696%,0.1809%,0.0584%,0.3344%,0.0455%,0.1079%,0.3757%,0.0227%,0.2165%,0.1712%,0.3294%,0.1783%,0.2892%,0.0000%,0.0000%,0.0000%,0.1895%,0.0000%,0.1619%,0.0000%,0.3414%,0.0000%,0.0000%,0.2086%,0.2023%,0.0000%,0.1864%,0.0420%,0.3688%,0.1259%,0.2686%,0.0722%,0.2122%,0.1071%,0.1083%,0.3978%,0.1149%,0.0000%,0.3844%,0.0632%,0.0905%,0.1851%,0.0000%,0.0450%,0.2003%,0.4779%,0.0215%,0.0993%,0.0000%,0.1794%,0.3204%,0.1614%,0.2246%,0.0000%,0.1198%,0.0364%,0.0638%,0.3246%,0.0965%,0.0000%,0.3624%,0.3286%,0.2570%,0.5082%,0.0365%,0.0300%,0.0381%,0.0556%,0.2253%,0.1075%,0.2875%,0.2952%,0.0000%,0.0187%,0.2392%,0.1271%,0.0697%,0.5924%,0.3592%,0.0362%,0.0675%
1868,Education,Location of study compared with province or territory of residence with countries outside Canada,,      France,0.0343%,0.0421%,0.0000%,0.6716%,0.2708%,0.1890%,0.2520%,0.3038%,0.2281%,0.2152%,0.0000%,0.0334%,0.1346%,0.0000%,0.5177%,0.2104%,0.4317%,0.3044%,0.1689%,0.4713%,0.1507%,0.2735%,0.0000%,0.6063%,0.0556%,0.3035%,0.0628%,0.1769%,0.2069%,0.1746%,0.1664%,0.0400%,0.2730%,0.1141%,0.4667%,0.0935%,0.0000%,0.0000%,0.0000%,0.1117%,0.0538%,0.1688%,0.0000%,0.3904%,0.2795%,0.0000%,0.2081%,0.1008%,0.1272%,0.4287%,0.3135%,0.0000%,0.0591%,0.0000%,0.0000%,0.0000%,0.3133%,0.2199%,0.1706%,0.1740%,0.1809%,0.0584%,0.3344%,0.0455%,0.1079%,0.1879%,0.0000%,0.1547%,0.1027%,0.3623%,0.1783%,0.2892%,0.0992%,0.0000%,0.0000%,0.0948%,0.0376%,0.2208%,0.0573%,0.4145%,0.0000%,0.0000%,0.2086%,0.3372%,0.0000%,0.2485%,0.0000%,0.4009%,0.2098%,0.3492%,0.0722%,0.2357%,0.0535%,0.1083%,0.3255%,0.1724%,0.0000%,0.5766%,0.1264%,0.1810%,0.2777%,0.0950%,0.0000%,0.3005%,0.5974%,0.0215%,0.1490%,0.0000%,0.1794%,0.2975%,0.1794%,0.3649%,0.0000%,0.1597%,0.0729%,0.0638%,0.3941%,0.0000%,0.0474%,0.3926%,0.3286%,0.3141%,0.6069%,0.0365%,0.0300%,0.1332%,0.1667%,0.0901%,0.1075%,0.2875%,0.4724%,0.0000%,0.0187%,0.1595%,0.2543%,0.1742%,0.5924%,0.3991%,0.0544%,0.1351%
1880,Education,Location of study compared with province or territory of residence with countries outside Canada,,      United Kingdom,0.3607%,0.5472%,0.2904%,1.5888%,0.9027%,0.2520%,1.2986%,0.9348%,0.9883%,0.7316%,0.1520%,0.3171%,0.7402%,0.1380%,0.9706%,0.0701%,1.4030%,0.9131%,0.1126%,1.6711%,0.2009%,1.3220%,0.9355%,1.4040%,0.3335%,0.3339%,0.5334%,0.5307%,1.2415%,0.6985%,0.8687%,0.3400%,0.6962%,0.1284%,1.2728%,1.0056%,0.3540%,0.1756%,0.2644%,0.4246%,0.2959%,0.2532%,0.4331%,0.3514%,1.2579%,0.0984%,0.7977%,0.6050%,0.6678%,1.2183%,1.0658%,0.6803%,0.6496%,0.3197%,0.1611%,0.2573%,0.9746%,0.1466%,0.4322%,1.1485%,0.1356%,0.4672%,1.0309%,0.3636%,0.9708%,1.6907%,0.4433%,0.5259%,1.4034%,1.5153%,0.9211%,1.0283%,0.4958%,0.2854%,0.1484%,0.3790%,0.3952%,0.6183%,0.3437%,1.1948%,0.2943%,0.2124%,1.2817%,1.5510%,0.6107%,0.8076%,0.4616%,1.7800%,1.4686%,0.5103%,0.3973%,0.5893%,0.3481%,0.3249%,1.3742%,0.5746%,0.1865%,1.6017%,0.6638%,0.6334%,0.4628%,0.0950%,0.1798%,1.3690%,1.9118%,0.4839%,1.2413%,0.2515%,0.2990%,0.6408%,1.0583%,0.8421%,0.3046%,0.6986%,0.3461%,0.7014%,2.2024%,0.0965%,0.3790%,1.0570%,1.3146%,0.3427%,1.7296%,0.2190%,0.3152%,0.2284%,0.2779%,0.4055%,0.1791%,0.8030%,0.5314%,0.3385%,0.3552%,1.1163%,0.8264%,0.8363%,1.3117%,1.5565%,0.2356%,0.1351%
1877,Education,Location of study compared with province or territory of residence with countries outside Canada,,      United States,0.6183%,0.6524%,0.7466%,3.7837%,1.5887%,1.0080%,3.0624%,1.4956%,1.4064%,2.5392%,0.3801%,0.7343%,1.2785%,0.3220%,1.1000%,0.5261%,2.9678%,0.9131%,0.1971%,2.1853%,0.6027%,3.5558%,0.8606%,2.6324%,0.7412%,1.6088%,0.6589%,1.1675%,1.6553%,1.1641%,1.1090%,0.5999%,1.2287%,0.3566%,1.2304%,1.2862%,1.4162%,0.4391%,0.4759%,2.2349%,0.6725%,0.7596%,0.5927%,2.1865%,3.4010%,0.2624%,1.3526%,0.8067%,1.0812%,2.4140%,2.0690%,0.9204%,1.2696%,0.9134%,0.2014%,0.2252%,2.0884%,0.4765%,1.1373%,1.4966%,0.3165%,0.3212%,1.0867%,0.4545%,1.9415%,2.0038%,0.4546%,1.9488%,2.4988%,3.2940%,2.3770%,1.7675%,1.2892%,0.6279%,0.1978%,0.5685%,0.4892%,1.5458%,0.5729%,1.9019%,0.6621%,0.3035%,2.3249%,1.9893%,1.3086%,1.4288%,0.7973%,3.0629%,2.3917%,0.9938%,0.7584%,1.1315%,0.8300%,1.1372%,2.4953%,0.8619%,0.4663%,1.9221%,1.0431%,1.5383%,0.7868%,0.4274%,0.2697%,2.3374%,3.0110%,0.6130%,2.3337%,0.2012%,0.5083%,0.8925%,1.9013%,2.1895%,0.7716%,1.4371%,0.6923%,1.0202%,2.3647%,0.3861%,0.8528%,2.0234%,3.1550%,0.7139%,3.2315%,0.4928%,0.2702%,0.6851%,0.5558%,0.4505%,0.5552%,2.0125%,1.5057%,0.6770%,0.4674%,2.1928%,0.8264%,1.7771%,2.7080%,3.0731%,0.4349%,0.6079%
1863,Education,Location of study compared with province or territory of residence with countries outside Canada,,      United States,0.8072%,0.8629%,0.8296%,5.4871%,2.3470%,1.0710%,3.7020%,2.2668%,2.3567%,3.3138%,0.5322%,0.8178%,1.5477%,0.3450%,1.4236%,0.6663%,4.7485%,1.3045%,0.2816%,3.1708%,0.7032%,5.4249%,0.9729%,3.3982%,0.7782%,2.0338%,1.0355%,1.3090%,2.1726%,1.3970%,1.4602%,0.7599%,1.3788%,0.4565%,1.4001%,1.4967%,1.8989%,0.4830%,0.5816%,2.9948%,0.8608%,0.8862%,0.9119%,3.0454%,5.1249%,0.4100%,1.7341%,1.4621%,1.3992%,2.8201%,2.7586%,1.3607%,2.1259%,1.2331%,0.2014%,0.2573%,2.6105%,0.6598%,1.5239%,1.9142%,0.4522%,0.4672%,1.4489%,0.6364%,2.9662%,2.4421%,0.6933%,2.5056%,3.1149%,4.2493%,2.8821%,1.8639%,1.6363%,0.7193%,0.2473%,1.5634%,0.7339%,2.0168%,0.8880%,2.3652%,0.6989%,0.3945%,3.1297%,2.6300%,1.4830%,1.8948%,1.0281%,3.2713%,3.4408%,1.1013%,0.9751%,1.3673%,1.0710%,1.2997%,2.8569%,1.3216%,0.5596%,2.6269%,1.3592%,1.9455%,0.7868%,0.5699%,0.4720%,2.6713%,5.4247%,0.8065%,2.4826%,0.2012%,0.6278%,1.0527%,2.1524%,3.0036%,1.1371%,1.6766%,0.9291%,1.0840%,3.1066%,0.5792%,1.1607%,2.1744%,3.9437%,0.8852%,3.7246%,0.6389%,0.3152%,1.0276%,0.6392%,0.5857%,0.7164%,2.5082%,2.0666%,0.9027%,0.5235%,2.2725%,0.8900%,2.2301%,3.9350%,4.5498%,0.4711%,0.9119%
1866,Education,Location of study compared with province or territory of residence with countries outside Canada,,      United Kingdom,0.8931%,0.8208%,0.4148%,2.2276%,1.8956%,0.5040%,1.8994%,1.4021%,1.7865%,1.4632%,0.3041%,0.6509%,1.3234%,0.2070%,1.4236%,0.1754%,2.6441%,1.2610%,0.1971%,2.8280%,0.3516%,2.1882%,1.7213%,1.8826%,0.6300%,0.4553%,0.9727%,0.6368%,1.5518%,0.9022%,1.4417%,0.4799%,0.8328%,0.1997%,1.5698%,1.2628%,1.1909%,0.3512%,0.4230%,0.7375%,0.9146%,0.3798%,0.7295%,0.7809%,2.1431%,0.0984%,1.0058%,1.7142%,0.8904%,1.6695%,1.6301%,1.1606%,1.0039%,0.5480%,0.2014%,0.3538%,1.3923%,0.4032%,0.7620%,1.3574%,0.2261%,0.6716%,1.1981%,0.6364%,1.6719%,2.2542%,0.8069%,1.0208%,1.9169%,2.0423%,1.7530%,1.1248%,0.9421%,0.5709%,0.0989%,1.1844%,0.5833%,1.1483%,0.7161%,1.5361%,0.4782%,0.3490%,2.3547%,2.2085%,0.8724%,1.2114%,0.7343%,1.9564%,2.0141%,0.6984%,0.5417%,0.6601%,0.5355%,0.9748%,1.6635%,1.1062%,0.2798%,2.3065%,0.9483%,1.0859%,0.4628%,0.4274%,0.4046%,1.6028%,3.4890%,0.9356%,1.4896%,0.2012%,0.5680%,0.8010%,1.3273%,1.4316%,0.5686%,1.1377%,0.7651%,0.8608%,2.8052%,0.3378%,0.6159%,1.2684%,1.9719%,0.8281%,2.1923%,0.6024%,0.5554%,0.4377%,0.4724%,0.4505%,0.4478%,1.0905%,1.1809%,0.7673%,0.5703%,1.5549%,0.9536%,0.8711%,1.8194%,2.6740%,0.3624%,0.2364%
1875,Education,Location of study compared with province or territory of residence with countries outside Canada,,      Different than province or territory of residence,0.9274%,0.7156%,1.9496%,6.3061%,2.4914%,1.6695%,5.1556%,2.6407%,1.1783%,3.8518%,0.4561%,0.8678%,1.9963%,0.1610%,4.9178%,1.1573%,4.8565%,3.0872%,0.7884%,5.5703%,0.8036%,6.1087%,1.3097%,5.7275%,1.1118%,1.8820%,1.2237%,3.0425%,3.8796%,3.5797%,1.5157%,0.6799%,4.1092%,0.5706%,4.7942%,3.7183%,1.7058%,0.6586%,1.0047%,1.3857%,0.9953%,1.2660%,1.0031%,2.8502%,4.7987%,0.3280%,4.2311%,1.8151%,2.6076%,4.5799%,5.2874%,1.0005%,0.9744%,1.1874%,0.3222%,0.3538%,3.5503%,0.7697%,2.0471%,4.4550%,0.2713%,0.7008%,3.3157%,0.6364%,4.6381%,3.4440%,0.7501%,2.5984%,4.3472%,4.7105%,4.9025%,7.0377%,1.8842%,0.5252%,0.4451%,1.9898%,0.5457%,3.2829%,0.7161%,5.8276%,0.6621%,0.2276%,5.0075%,5.0408%,1.9628%,1.9879%,0.9232%,8.1623%,5.5807%,2.6591%,0.9390%,2.4752%,1.5797%,2.1661%,6.5456%,1.6090%,0.6995%,6.1507%,1.2960%,1.6741%,2.8233%,0.6173%,1.3710%,6.4779%,5.4963%,0.7312%,4.4687%,0.3521%,0.7474%,3.9132%,5.1299%,2.7790%,1.2387%,2.8143%,0.8744%,1.6897%,5.6104%,0.6274%,1.1844%,4.9831%,4.6010%,0.9709%,7.0017%,0.7301%,0.5854%,1.2370%,1.0004%,2.1626%,0.7701%,2.8453%,2.4799%,1.0832%,0.7011%,5.5817%,3.1786%,3.5891%,4.9505%,5.1086%,0.8335%,0.9795%
1861,Education,Location of study compared with province or territory of residence with countries outside Canada,,      Different than province or territory of residence,1.2366%,1.0523%,2.3229%,8.3372%,3.7191%,2.2365%,6.4736%,3.9026%,2.4327%,4.9492%,0.4561%,1.0681%,2.3552%,0.3910%,5.6943%,1.5080%,6.3674%,3.7829%,0.8729%,6.6415%,1.0045%,8.9351%,1.9832%,7.0676%,1.3156%,2.3373%,1.4434%,3.2548%,4.2934%,3.9290%,2.1811%,0.7999%,4.5461%,0.7275%,5.2185%,4.3964%,2.7036%,0.9001%,1.2162%,2.0561%,1.5332%,1.3504%,1.3222%,4.0216%,6.6157%,0.4428%,4.5779%,3.1764%,2.7984%,5.5049%,6.3114%,1.3607%,2.1259%,1.6898%,0.4430%,0.3538%,5.0122%,0.8797%,2.5247%,5.0466%,0.2713%,0.9928%,4.2909%,0.9318%,7.0650%,3.8823%,1.1593%,3.4954%,5.3399%,6.4563%,6.1505%,7.7126%,2.3800%,0.6736%,0.5440%,3.2215%,0.7150%,4.0337%,1.0026%,6.6810%,0.7357%,0.3641%,6.1103%,6.3221%,2.3118%,2.5160%,1.4057%,8.9480%,6.4619%,3.1426%,1.2279%,2.7817%,2.1419%,2.8701%,7.3774%,2.3129%,0.7928%,6.9195%,1.6437%,2.4885%,3.1936%,0.6648%,1.7306%,7.0122%,7.9577%,1.0646%,5.1142%,0.4527%,1.1361%,4.5998%,5.5065%,3.7054%,1.5636%,3.3532%,1.2570%,1.9129%,6.6769%,0.9170%,1.4686%,5.4361%,6.3757%,1.3135%,8.1774%,1.0587%,0.8706%,1.6556%,1.2783%,2.3878%,1.0030%,3.4501%,3.1885%,1.6700%,0.9348%,6.4189%,3.5601%,4.1466%,6.3045%,7.2238%,0.9423%,1.2497%
1878,Education,Location of study compared with province or territory of residence with countries outside Canada,,      Philippines,1.2881%,1.4943%,1.1614%,0.1802%,1.3360%,5.0715%,0.5621%,1.1684%,0.4561%,3.3569%,2.4327%,2.7370%,0.9645%,1.7022%,0.2588%,7.6454%,0.3777%,1.6958%,2.6468%,1.0284%,3.3651%,0.1368%,1.8336%,0.7020%,3.7430%,8.3779%,1.3179%,0.6014%,0.1035%,0.5530%,2.9204%,4.6594%,0.2867%,4.6788%,0.4243%,1.2160%,0.5793%,4.0393%,1.4805%,7.5988%,0.7801%,1.6458%,3.4423%,4.9977%,1.3977%,1.6726%,0.3815%,1.7142%,2.6712%,0.6092%,0.2299%,1.3206%,0.5610%,0.4110%,0.9262%,2.0907%,4.4901%,5.3149%,1.6035%,1.1833%,2.5773%,4.8473%,0.6687%,0.8636%,0.4854%,0.7514%,2.0912%,2.4128%,0.7188%,0.6588%,0.5051%,0.0000%,0.8429%,3.0369%,4.7473%,0.2843%,1.1102%,0.7214%,3.1796%,0.3657%,2.4277%,0.5917%,0.6557%,1.0958%,1.3086%,1.4910%,6.9028%,0.4169%,0.2937%,5.8286%,1.4085%,3.4653%,2.0080%,1.5705%,0.0723%,1.9681%,1.4456%,0.1281%,1.1696%,0.1810%,0.6480%,1.9470%,1.1463%,0.4341%,0.4301%,2.5271%,0.4965%,1.1065%,1.9134%,1.7850%,0.3408%,0.8702%,0.9138%,0.4790%,2.7509%,1.0840%,0.3246%,1.0135%,2.5583%,0.1208%,0.5258%,2.4272%,0.4248%,2.9206%,1.3509%,8.7920%,1.1394%,0.9912%,3.6537%,0.6543%,0.5609%,0.8350%,2.3184%,0.4784%,0.9536%,0.9408%,0.8462%,0.5188%,3.3885%,2.7020%
1879,Education,Location of study compared with province or territory of residence with countries outside Canada,,      India,1.3740%,2.2309%,0.4148%,0.2785%,0.7402%,0.5040%,1.0273%,0.9581%,0.7222%,0.0861%,0.2281%,2.0194%,0.2916%,0.2990%,0.1941%,0.3156%,0.1619%,0.6957%,0.4787%,0.3428%,0.2009%,0.1823%,1.3845%,1.9464%,1.3341%,0.3643%,0.7844%,0.1769%,0.3104%,0.1746%,1.7559%,2.5997%,0.2730%,0.5563%,0.2121%,0.4443%,0.1931%,3.0076%,0.4230%,0.2011%,1.0760%,1.3504%,2.8952%,0.0781%,0.1398%,0.4756%,0.7283%,0.4033%,6.6781%,0.7896%,0.2926%,2.2411%,1.4468%,0.2740%,2.8995%,1.8012%,0.0696%,4.4352%,1.6490%,0.4525%,0.2713%,1.2848%,0.1393%,1.0682%,0.2697%,0.1252%,1.4889%,1.2683%,0.0685%,0.2635%,0.1783%,0.1928%,0.4463%,2.8086%,2.1758%,0.1895%,0.9220%,1.0894%,2.6353%,0.6583%,0.1839%,6.3422%,0.3279%,1.8208%,0.8724%,0.7765%,0.6924%,0.6895%,0.2098%,4.0290%,1.5529%,0.2829%,0.3748%,0.1625%,0.0723%,0.9481%,0.8394%,0.2563%,0.8535%,0.4977%,0.5091%,1.5196%,0.4046%,0.5009%,0.3107%,2.5379%,0.0993%,0.1509%,2.1526%,1.6019%,0.2332%,0.6456%,0.6498%,0.5788%,2.4412%,3.5070%,0.0927%,4.5849%,2.0608%,0.0604%,0.4601%,1.3992%,1.5172%,1.3873%,6.8294%,0.3616%,0.3057%,0.1802%,1.1104%,1.7349%,1.0038%,1.3766%,5.9549%,0.2392%,0.1271%,0.1394%,0.8886%,0.6386%,1.4134%,0.4053%
1865,Education,Location of study compared with province or territory of residence with countries outside Canada,,      India,1.6659%,2.9675%,0.4978%,0.3603%,1.1374%,0.5670%,1.1629%,1.2152%,0.9503%,0.1721%,0.3041%,2.3031%,0.4038%,0.3450%,0.2588%,0.4208%,0.2158%,0.7392%,0.5632%,0.5570%,0.2511%,0.3191%,1.6839%,2.0740%,1.4638%,0.5160%,0.9099%,0.1769%,0.6207%,0.2328%,2.3844%,2.8197%,0.3823%,0.6990%,0.4243%,0.4911%,0.4184%,3.2490%,0.5288%,0.2905%,1.3181%,1.6036%,3.3055%,0.1171%,0.1864%,0.6231%,0.8670%,0.5546%,7.5685%,0.9476%,0.3971%,3.5217%,1.8306%,0.3197%,3.2216%,2.1229%,0.0000%,4.7650%,1.8310%,0.3132%,0.2261%,1.4308%,0.2786%,1.5455%,0.2697%,0.0000%,1.8980%,1.4229%,0.1027%,0.2635%,0.2674%,0.2571%,0.5454%,3.3338%,2.5715%,0.3316%,1.2607%,1.1777%,2.8359%,0.8534%,0.2207%,6.9946%,0.4173%,1.9219%,1.2213%,1.0872%,0.8183%,0.7697%,0.2937%,4.2976%,1.9502%,0.3536%,0.6693%,0.2708%,0.0000%,0.9912%,0.8394%,0.3203%,1.2328%,0.8144%,0.6017%,1.8045%,0.4495%,0.7346%,0.2629%,2.9680%,0.1490%,0.4024%,2.3619%,1.7392%,0.3587%,0.7860%,1.0762%,0.6387%,2.8966%,3.9214%,0.2087%,5.0193%,2.3451%,0.0604%,0.9859%,1.8846%,1.6840%,1.6428%,8.0301%,0.4377%,0.2501%,0.2253%,1.2537%,1.8440%,1.1514%,1.6248%,6.8150%,0.0797%,0.1907%,0.2439%,0.8462%,0.7583%,2.0839%,0.5404%
1864,Education,Location of study compared with province or territory of residence with countries outside Canada,,      Philippines,2.0609%,2.0415%,1.4933%,0.2129%,1.6609%,5.6700%,0.6784%,1.2853%,0.5322%,3.3784%,2.7368%,3.2877%,1.2113%,1.7942%,0.2588%,8.5221%,0.5396%,2.0002%,2.9284%,1.4569%,3.5158%,0.2279%,2.1329%,0.8615%,4.0950%,8.9242%,1.6630%,0.6368%,0.0000%,0.8440%,3.2531%,5.4793%,0.3686%,5.0924%,0.5091%,1.4031%,0.6437%,4.8516%,1.4277%,8.0681%,0.8877%,1.8569%,3.8754%,5.5052%,1.3977%,1.8366%,0.5549%,1.8655%,3.1801%,0.6317%,0.3344%,2.2811%,0.6496%,0.4567%,1.0470%,2.2837%,5.1166%,6.0846%,1.7628%,1.4270%,2.9843%,5.9861%,0.9195%,0.9318%,0.2697%,0.8766%,2.4663%,2.6293%,0.7188%,0.6917%,0.5942%,0.0643%,1.0908%,3.6991%,5.0440%,0.3790%,1.7500%,1.0011%,3.6952%,0.5852%,2.5381%,0.8042%,0.8942%,1.3656%,1.5267%,1.4910%,7.6791%,0.5452%,0.3357%,6.5270%,1.8057%,3.8661%,2.1151%,2.0037%,0.2170%,2.1692%,1.5855%,0.2563%,1.2960%,0.3620%,0.6943%,2.3744%,1.1912%,0.6678%,0.4540%,3.1293%,0.6951%,1.2574%,2.4217%,2.4257%,0.5381%,0.9544%,1.2184%,0.5589%,3.1699%,1.2115%,0.3246%,1.1100%,3.0083%,0.1208%,0.3286%,2.8270%,0.5917%,3.4317%,1.6210%,9.6483%,1.3617%,1.0362%,4.3343%,0.8129%,0.7676%,1.0155%,2.7110%,0.5183%,1.1443%,0.9757%,0.9309%,0.5188%,3.7691%,2.8033%
